target_id,fc,lrt_qval,wt_qval,Direction
Ighv10-2,NaN,NA,NA,NA
Mir142b,NA,NA,NA,NA
Gm25839,NA,NA,NA,NA
Mir652,NA,NA,NA,NA
Gm23812,NA,NA,NA,NA
Gm5901,0,NA,NA,NA
Gm32340,NaN,NA,NA,NA
Mir675,NA,NA,NA,NA
Gm27409,NA,NA,NA,NA
Gm24810,NA,NA,NA,NA
Gm29428,NaN,NA,NA,NA
Gm26861,NA,NA,NA,NA
Gm22979,NA,NA,NA,NA
Gm25313,NA,NA,NA,NA
Gm22603,NA,NA,NA,NA
Gm25612,NA,NA,NA,NA
Mir7091,NA,NA,NA,NA
Gm17660,1.4360716343433566,NA,NA,NA
Gm42614,NA,NA,NA,NA
Gm16391,NaN,NA,NA,NA
F730016J06Rik,NA,NA,NA,NA
Gm24670,NA,NA,NA,NA
Obox4-ps21,NaN,NA,NA,NA
Gm1840,1.5333195304083307,NA,NA,NA
Rpl23a-ps11,NaN,NA,NA,NA
Gm26151,NA,NA,NA,NA
Gm26358,NA,NA,NA,NA
Gm28433,NaN,NA,NA,NA
RP24-363O21.3,NA,NA,NA,NA
Il13,2.5934518255766346,NA,NA,NA
Wfdc18,0.7249276258385281,NA,NA,NA
Gm128,0.5414106311087947,NA,NA,NA
Trim60,NaN,NA,NA,NA
Olfr357,NaN,NA,NA,NA
Rn5s,NA,NA,NA,NA
Gria1,0.6416418759138004,NA,NA,NA
Gm25248,NA,NA,NA,NA
Gm15762,NA,NA,NA,NA
Gm27315,NA,NA,NA,NA
n-R5s188,NA,NA,NA,NA
Hmgn2-ps1,1.0415419789780764,NA,NA,NA
4930456L15Rik,NA,NA,NA,NA
Rpl13-ps4,NaN,NA,NA,NA
Gm15364,NaN,NA,NA,NA
Gm24680,NA,NA,NA,NA
RP23-100O18.7,NA,NA,NA,NA
Mir6386,NA,NA,NA,NA
Daam2,4.4250846067012795,NA,NA,NA
Gm567,NA,NA,NA,NA
Olfr6,NaN,NA,NA,NA
Gm27703,NA,NA,NA,NA
Gm14529,NaN,NA,NA,NA
Maneal,1.1326088882109377,NA,NA,NA
Gm11854,NaN,NA,NA,NA
Iglj3,0,NA,NA,NA
Speer6-ps1,NaN,NA,NA,NA
Icam5,0.5836693705976241,NA,NA,NA
Aym1,0,NA,NA,NA
Chrnb4,0.7686138273376094,NA,NA,NA
Gm38235,NA,NA,NA,NA
Gm42615,NA,NA,NA,NA
Olfr1409-ps1,NaN,NA,NA,NA
Gm7942,NaN,NA,NA,NA
Gm43680,0.48361942906120986,NA,NA,NA
Gm10081,NaN,NA,NA,NA
Gm26317,NA,NA,NA,NA
Gm5759,Inf,NA,NA,NA
Olfr595-ps1,NaN,NA,NA,NA
Mir7220,NA,NA,NA,NA
Gm37039,NA,NA,NA,NA
Mir369,NA,NA,NA,NA
Gm14004,NA,NA,NA,NA
Gm14859,1.186846846219897,NA,NA,NA
Olfr877,4.144112715875651,NA,NA,NA
Mir1938,NA,NA,NA,NA
Gm23657,NA,NA,NA,NA
Gm27628,NA,NA,NA,NA
Gm24223,NA,NA,NA,NA
4930480E11Rik,0,NA,NA,NA
Gm25010,NA,NA,NA,NA
Gm12669,3.222927461638146,NA,NA,NA
Gm9796,NA,NA,NA,NA
Gm23779,NA,NA,NA,NA
Olfr697,NaN,NA,NA,NA
Gm3544,NaN,NA,NA,NA
Gm13710,NA,NA,NA,NA
Gm15113,NaN,NA,NA,NA
n-R5s45,NA,NA,NA,NA
Vmn1r104,NaN,NA,NA,NA
Gm24321,NA,NA,NA,NA
Ighv8-10,NaN,NA,NA,NA
Gm20409,NaN,NA,NA,NA
mmu-mir-677,NA,NA,NA,NA
Gm26460,NA,NA,NA,NA
Olfr922,NaN,NA,NA,NA
Gm42907,NA,NA,NA,NA
Mir193a,NA,NA,NA,NA
Sp8,0.5729862524104864,NA,NA,NA
Gm14781,0.035299052615257114,NA,NA,NA
Gm43464,NA,NA,NA,NA
Gm9774,0.6033044382578732,NA,NA,NA
Gm21913,NaN,NA,NA,NA
Kcnh5,1.2153061799314409,NA,NA,NA
Olfr68,NaN,NA,NA,NA
AC147266.1,NA,NA,NA,NA
Gm25907,NA,NA,NA,NA
Gm25656,NA,NA,NA,NA
Gm22011,NA,NA,NA,NA
Gm27440,NA,NA,NA,NA
Gm5255,NaN,NA,NA,NA
Gm23759,NA,NA,NA,NA
Gm24403,NA,NA,NA,NA
Gm23987,NA,NA,NA,NA
Gm22716,NA,NA,NA,NA
Gm24437,NA,NA,NA,NA
Gm38333,NA,NA,NA,NA
RP23-460M18.1,NaN,NA,NA,NA
Gm27369,NA,NA,NA,NA
Gm25098,NA,NA,NA,NA
Gm10699,NA,NA,NA,NA
Gm27883,NA,NA,NA,NA
Gm38165,NA,NA,NA,NA
Pramel1,0.289262168868348,NA,NA,NA
Gm23205,NA,NA,NA,NA
Mir202,NA,NA,NA,NA
Gm26016,NA,NA,NA,NA
Gm22469,NA,NA,NA,NA
Gm25796,NA,NA,NA,NA
Gm38169,NA,NA,NA,NA
4921506M07Rik,1.0721553725890467,NA,NA,NA
Gm10654,NA,NA,NA,NA
Vmn1r18,NaN,NA,NA,NA
Vmn1r-ps51,NaN,NA,NA,NA
Gm22160,NA,NA,NA,NA
Gm16117,NA,NA,NA,NA
Gm24861,NA,NA,NA,NA
Gm22344,NA,NA,NA,NA
n-R5s62,NA,NA,NA,NA
Gm12260,1.0165085638774922,NA,NA,NA
Gm25068,NA,NA,NA,NA
Gm27596,NA,NA,NA,NA
Gm27979,NA,NA,NA,NA
Gm25535,NA,NA,NA,NA
Gm27940,NA,NA,NA,NA
Gm11042,1.4006049525952906,NA,NA,NA
Gm6726,NaN,NA,NA,NA
Gm13974,NA,NA,NA,NA
Hsd17b6,0.753352211647741,NA,NA,NA
Gm10312,Inf,NA,NA,NA
Gm14577,NaN,NA,NA,NA
5830454E08Rik,NA,NA,NA,NA
Mir326,NA,NA,NA,NA
Mir7068,NA,NA,NA,NA
Fbxo43,0.7011582424347937,NA,NA,NA
Gm14016,1.8555035274121696,NA,NA,NA
Mir218-2,NA,NA,NA,NA
mmu-mir-7094-1,NA,NA,NA,NA
Gm25246,NA,NA,NA,NA
Gm25667,NA,NA,NA,NA
Lce1c,NaN,NA,NA,NA
Gm16116,NA,NA,NA,NA
Gm6378,Inf,NA,NA,NA
Gm16342,2.4902236954040933,NA,NA,NA
Gm15328,NA,NA,NA,NA
4930432L08Rik,NA,NA,NA,NA
Gm24507,NA,NA,NA,NA
RP23-396C19.6,0,NA,NA,NA
Gm21830,1.5080612313015906,NA,NA,NA
n-R5s161,NA,NA,NA,NA
Pthlh,0.905377802083323,NA,NA,NA
Gm5621,1.7058527369447358,NA,NA,NA
Gm26186,NA,NA,NA,NA
Gm21454,Inf,NA,NA,NA
Gm25813,NA,NA,NA,NA
Esx1,0.29245600567634555,NA,NA,NA
Izumo3,0.14815988737390753,NA,NA,NA
Defb44-ps,9.544643038003194,NA,NA,NA
Gm7927,0,NA,NA,NA
Gm24897,NA,NA,NA,NA
Gm16174,NA,NA,NA,NA
Gm25596,NA,NA,NA,NA
Spesp1,0.5722702060174151,NA,NA,NA
Mir7060,NA,NA,NA,NA
Gm23591,NA,NA,NA,NA
Prps1l1,0.7813788270063559,NA,NA,NA
Gm24305,NA,NA,NA,NA
Mir3471-2,NA,NA,NA,NA
Gm11612,Inf,NA,NA,NA
Olfr429,NaN,NA,NA,NA
9430062P05Rik,NA,NA,NA,NA
Gm24584,NA,NA,NA,NA
Ighd5-2,NaN,NA,NA,NA
Gm25281,NA,NA,NA,NA
Mir6998,NA,NA,NA,NA
Gm42522,1.8555183657305943,NA,NA,NA
n-R5s209,NA,NA,NA,NA
Gm12285,1.4567675904452306,NA,NA,NA
Gm4450,0.908343952422494,NA,NA,NA
Mir128-1,NA,NA,NA,NA
Pcna-ps2,0.2359329251489166,NA,NA,NA
Cldn34a,NaN,NA,NA,NA
Cnih3,0.8817725557966012,NA,NA,NA
Gm24595,NA,NA,NA,NA
n-R5s125,NA,NA,NA,NA
Mir7219,NA,NA,NA,NA
AC133189.1,NA,NA,NA,NA
1700129C05Rik,0.17764784437622702,NA,NA,NA
Olfr1347,NaN,NA,NA,NA
Gm10553,NaN,NA,NA,NA
Gm10104,NaN,NA,NA,NA
Gm26279,NA,NA,NA,NA
Gm22539,NA,NA,NA,NA
Gm15466,0,NA,NA,NA
Gm11611,NA,NA,NA,NA
n-R5s18,NA,NA,NA,NA
Gm22850,NA,NA,NA,NA
Gm10233,Inf,NA,NA,NA
Ranbp2-ps11,NaN,NA,NA,NA
Gm11361,0.2796872744067395,NA,NA,NA
Gm25679,NA,NA,NA,NA
Rad51ap2,1.7137419407608565,NA,NA,NA
Mir490,NA,NA,NA,NA
Hamp2,0.10999073379379627,NA,NA,NA
Gm36888,NA,NA,NA,NA
Gm25438,NA,NA,NA,NA
Olfr934,NaN,NA,NA,NA
RP24-398M13.3,NaN,NA,NA,NA
Gm14211,NA,NA,NA,NA
Gm5478,NaN,NA,NA,NA
Gm17631,NaN,NA,NA,NA
Olfr895,NaN,NA,NA,NA
Gm10232,Inf,NA,NA,NA
Gm38279,NA,NA,NA,NA
Olfr550,1.7235393077605126,NA,NA,NA
Gm8994,0,NA,NA,NA
Gpr84,2.2366614825024618,NA,NA,NA
Dynlt1-ps1,3.7840037730717264,NA,NA,NA
Gm24255,NA,NA,NA,NA
Gm22654,NA,NA,NA,NA
AA474408,NA,NA,NA,NA
Gm26417,NA,NA,NA,NA
RP23-431M16.2,NA,NA,NA,NA
Gm23723,NA,NA,NA,NA
Gm12075,NaN,NA,NA,NA
Mir7032,NA,NA,NA,NA
Vmn2r-ps18,2.217975199989659,NA,NA,NA
Gm7939,NaN,NA,NA,NA
Gm8326,1.841066771948106,NA,NA,NA
Gm8320,NaN,NA,NA,NA
Btbd7,Inf,NA,NA,NA
Gm10509,0.9204858491411038,NA,NA,NA
Gm23211,NA,NA,NA,NA
Gm23623,NA,NA,NA,NA
Gm43395,NA,NA,NA,NA
Gm37805,NA,NA,NA,NA
Mir3059,NA,NA,NA,NA
Mir6985,NA,NA,NA,NA
Mir7054,NA,NA,NA,NA
Gm11955,1.6192245046966967,NA,NA,NA
Gm4461,NaN,NA,NA,NA
Gm11946,NA,NA,NA,NA
Gm23461,NA,NA,NA,NA
Gm13356,0,NA,NA,NA
Mir6949,NA,NA,NA,NA
Gm25091,NA,NA,NA,NA
Gm25520,NA,NA,NA,NA
Gm29449,NA,NA,NA,NA
Gm23081,NA,NA,NA,NA
Gm19104,0,NA,NA,NA
Gm24276,NA,NA,NA,NA
Gm22877,NA,NA,NA,NA
Zmat4,0.7582975408009395,NA,NA,NA
Mir27b,NA,NA,NA,NA
Gm24232,NA,NA,NA,NA
Olfr699,NaN,NA,NA,NA
Mir7078,NA,NA,NA,NA
Gm8459,1.0346862634395284,NA,NA,NA
Gucy1a2,0.9504158105958678,NA,NA,NA
Gm25011,NA,NA,NA,NA
7420461P10Rik,0.7887911005976472,NA,NA,NA
Gm23551,NA,NA,NA,NA
Gm14733,NaN,NA,NA,NA
Cbx3-ps4,NaN,NA,NA,NA
Defb18,0,NA,NA,NA
Gm25726,NA,NA,NA,NA
Gm13200,NA,NA,NA,NA
Gm31123,0,NA,NA,NA
Gm29396,0,NA,NA,NA
Gm27926,NA,NA,NA,NA
Gm11947,NA,NA,NA,NA
Olfr1484,NaN,NA,NA,NA
Sprr2b,NaN,NA,NA,NA
Ccdc7b,0.6563299676737986,NA,NA,NA
Nt5c1b,0.9507706449424693,NA,NA,NA
Gm24949,NA,NA,NA,NA
Olfr924,NaN,NA,NA,NA
Gm7337,1.2115143543224218,NA,NA,NA
Mir615,NA,NA,NA,NA
Gm25129,NA,NA,NA,NA
Mir3110,NA,NA,NA,NA
Gm14927,0,NA,NA,NA
Olfr596,NaN,NA,NA,NA
Gm24201,NA,NA,NA,NA
Gm26288,NA,NA,NA,NA
RP23-184D18.19,NaN,NA,NA,NA
mmu-mir-290b,NA,NA,NA,NA
Gm22698,NA,NA,NA,NA
Adgra1,0.8883735780316866,NA,NA,NA
Gm22191,NA,NA,NA,NA
Mir6390,NA,NA,NA,NA
Olfr396-ps1,NaN,NA,NA,NA
Pkhd1l1,1.5189736659036053,NA,NA,NA
AC160635.1,NA,NA,NA,NA
Gm9435,1.5701784473748366,NA,NA,NA
n-R5s103,NA,NA,NA,NA
Gm6900,0,NA,NA,NA
Gm13961,Inf,NA,NA,NA
Gm15467,0,NA,NA,NA
Gm11908,NaN,NA,NA,NA
RP23-338G5.1,NA,NA,NA,NA
Gm23991,NA,NA,NA,NA
Gm43730,2.846837066534108,NA,NA,NA
Gm28432,NA,NA,NA,NA
Gm16245,0.9238584351502046,NA,NA,NA
Mir7653,NA,NA,NA,NA
Gm36985,1.9564513366373601,NA,NA,NA
Gm24016,NA,NA,NA,NA
Ighd2-4,NaN,NA,NA,NA
Mir7235,NA,NA,NA,NA
Gm24637,NA,NA,NA,NA
Gm17541,0.7195852797991241,NA,NA,NA
mmu-mir-7116,NA,NA,NA,NA
Gm15130,1.358806334303022,NA,NA,NA
Ighv2-9,0.511018105618332,NA,NA,NA
RP24-137B5.2,NA,NA,NA,NA
Gm27415,NA,NA,NA,NA
RP23-359M3.6,NA,NA,NA,NA
Gm28068,NA,NA,NA,NA
Gm24199,NA,NA,NA,NA
Gm36782,NA,NA,NA,NA
Olfr549,NaN,NA,NA,NA
Olfr205,NaN,NA,NA,NA
Gm22175,NA,NA,NA,NA
Snord92,NA,NA,NA,NA
Mir16-1,NA,NA,NA,NA
Mir293,NA,NA,NA,NA
Mir3063,NA,NA,NA,NA
Gm16569,0,NA,NA,NA
4921518K17Rik,NA,NA,NA,NA
Lce1a2,NaN,NA,NA,NA
Sorcs3,2.026695150257833,NA,NA,NA
Vmn1r189,NaN,NA,NA,NA
Gm23013,NA,NA,NA,NA
Gm12745,Inf,NA,NA,NA
Mir8106,NA,NA,NA,NA
Mir698,NA,NA,NA,NA
Gm23910,NA,NA,NA,NA
Pga5,0.16883929297165243,NA,NA,NA
Olfr714,NaN,NA,NA,NA
Gm6058,0.18056840970895877,NA,NA,NA
Gm22534,NA,NA,NA,NA
Gm23552,NA,NA,NA,NA
Gm3470,NaN,NA,NA,NA
Gm25258,NA,NA,NA,NA
Gm5741,0.6573002680122652,NA,NA,NA
Krtap19-2,NaN,NA,NA,NA
Gm13236,NA,NA,NA,NA
E130304I02Rik,NA,NA,NA,NA
Gm26178,NA,NA,NA,NA
Gm24771,NA,NA,NA,NA
Gm23960,NA,NA,NA,NA
Gm10024,NaN,NA,NA,NA
AC129321.1,NA,NA,NA,NA
Gm24342,NA,NA,NA,NA
Gm23841,NA,NA,NA,NA
Gm22205,NA,NA,NA,NA
Mir6400,NA,NA,NA,NA
Mpc1-ps,0.561859111559356,NA,NA,NA
AC123920.1,NA,NA,NA,NA
Snord42b,NA,NA,NA,NA
Olfr742,NaN,NA,NA,NA
Kir3dl2,NaN,NA,NA,NA
Muc15,2.9052323558707087,NA,NA,NA
RP23-4F16.8,NA,NA,NA,NA
Gm22059,NA,NA,NA,NA
Gm29423,20.581034697412463,NA,NA,NA
Gm25276,NA,NA,NA,NA
Gm25349,NA,NA,NA,NA
Olfr582,NaN,NA,NA,NA
Mir452,NA,NA,NA,NA
Krtap12-1,NaN,NA,NA,NA
Cntnap5c,1.2234658344652194,NA,NA,NA
Mir29a,NA,NA,NA,NA
RP24-446B12.2,NaN,NA,NA,NA
Gm22614,NA,NA,NA,NA
Myf6,Inf,NA,NA,NA
Fcer1a,4.636348383779456,NA,NA,NA
Mir7678,NA,NA,NA,NA
Serpinb7,1.8896294906285365,NA,NA,NA
C330011M18Rik,NA,NA,NA,NA
Gm23676,NA,NA,NA,NA
Gm24120,NA,NA,NA,NA
Trav3d-2,NaN,NA,NA,NA
Gm27553,NA,NA,NA,NA
Mir16-2,NA,NA,NA,NA
Olfr892-ps1,NA,NA,NA,NA
Trp53tg5,0.718997509873818,NA,NA,NA
Hoxb3os,NA,NA,NA,NA
Gm23325,NA,NA,NA,NA
Gm26993,NaN,NA,NA,NA
Mir30c-2,NA,NA,NA,NA
Gm9951,NA,NA,NA,NA
Gm22830,NA,NA,NA,NA
RP23-115M13.4,NaN,NA,NA,NA
Uts2,0.45680750298501444,NA,NA,NA
Gm17402,0.8394175828104614,NA,NA,NA
Mir1934,NA,NA,NA,NA
Gm906,1.3449899809848629,NA,NA,NA
Gm23031,NA,NA,NA,NA
Gm23972,NA,NA,NA,NA
Mir210,NA,NA,NA,NA
Gm25988,NA,NA,NA,NA
Gm38193,NA,NA,NA,NA
Gm24057,NA,NA,NA,NA
Gm22708,NA,NA,NA,NA
Fam155a,0.8791915450417171,NA,NA,NA
Gm2427,0.4570793051411343,NA,NA,NA
Gm22089,NA,NA,NA,NA
Gm24313,NA,NA,NA,NA
Gm13829,0.22131572367366215,NA,NA,NA
Gm23943,NA,NA,NA,NA
Rnu7,NA,NA,NA,NA
AC132239.1,NA,NA,NA,NA
Gm27649,NA,NA,NA,NA
4930546C10Rik,NaN,NA,NA,NA
Gm27651,NA,NA,NA,NA
AC161246.1,NA,NA,NA,NA
Mir7223,NA,NA,NA,NA
Platr26,NA,NA,NA,NA
Gm12984,NA,NA,NA,NA
Gm28069,0.19302835720934705,NA,NA,NA
Olfr688,NaN,NA,NA,NA
Gm12954,0,NA,NA,NA
Gm37930,NA,NA,NA,NA
Dcx,0.7287238023082228,NA,NA,NA
Gm26397,NA,NA,NA,NA
Gm26177,NA,NA,NA,NA
Sox15,1.5022475107104392,NA,NA,NA
Gm43656,NaN,NA,NA,NA
Opn1mw,2.693702640375067,NA,NA,NA
Rpl18-ps1,1.3751293079394256,NA,NA,NA
Gm12404,NA,NA,NA,NA
Lce1d,NaN,NA,NA,NA
Serpinb9g,NaN,NA,NA,NA
Snord104,NA,NA,NA,NA
Gm15844,Inf,NA,NA,NA
RP23-145H5.1,NA,NA,NA,NA
Olfr514,NaN,NA,NA,NA
Gm23059,NA,NA,NA,NA
Gm12077,NaN,NA,NA,NA
Gm23405,NA,NA,NA,NA
Gm13209,NA,NA,NA,NA
Trav7-1,NaN,NA,NA,NA
Gdap1l1,0.35164323766901057,NA,NA,NA
Gm5426,Inf,NA,NA,NA
Gm12568,2.927680064977232,NA,NA,NA
Gm24038,NA,NA,NA,NA
Gm14774,NaN,NA,NA,NA
Ugt2a3,0.04233013035432635,NA,NA,NA
Gm25168,NA,NA,NA,NA
Gm21094,0,NA,NA,NA
Mir200b,NA,NA,NA,NA
Gm17228,0,NA,NA,NA
Gm22368,NA,NA,NA,NA
Olfr1350,NaN,NA,NA,NA
Gm8814,4.202815410745186,NA,NA,NA
Gm37214,NA,NA,NA,NA
Olfr843,NaN,NA,NA,NA
Mrgprx3-ps,NaN,NA,NA,NA
Gm13205,NA,NA,NA,NA
Gm14832,NaN,NA,NA,NA
Gm20795,3.542743515398981e-4,NA,NA,NA
Ctrb1,0,NA,NA,NA
Retnlb,NaN,NA,NA,NA
Gm42811,NA,NA,NA,NA
Gm14856,Inf,NA,NA,NA
RP23-165I8.6,NaN,NA,NA,NA
Gm24253,NA,NA,NA,NA
Tas2r139,5.9654018987519954,NA,NA,NA
Gm23071,NA,NA,NA,NA
Gm27813,NA,NA,NA,NA
Gm38149,NaN,NA,NA,NA
Gm24665,NA,NA,NA,NA
Mir669o,NA,NA,NA,NA
6030452D12Rik,NaN,NA,NA,NA
Gm20882,NaN,NA,NA,NA
Gm24961,NA,NA,NA,NA
Gm25984,NA,NA,NA,NA
Gm12534,NA,NA,NA,NA
Vmn1r-ps52,NaN,NA,NA,NA
Olfr597,NaN,NA,NA,NA
Taar9,NaN,NA,NA,NA
Gm14619,NaN,NA,NA,NA
4930597A21Rik,NA,NA,NA,NA
Gm21867,0,NA,NA,NA
Gm8855,NaN,NA,NA,NA
Gm21740,NaN,NA,NA,NA
1700003N22Rik,2.10389614204956,NA,NA,NA
Gm20128,1.5535674456247146,NA,NA,NA
Gm9855,0.25947336447305575,NA,NA,NA
mmu-mir-6920,NA,NA,NA,NA
Mir7007,NA,NA,NA,NA
Hes5,0.5376449105755418,NA,NA,NA
Gm14828,0.5558570576259039,NA,NA,NA
Mir3473g,NA,NA,NA,NA
Gm23476,NA,NA,NA,NA
Gm7507,2.456582544466117,NA,NA,NA
Gm22035,NA,NA,NA,NA
Gm23151,NA,NA,NA,NA
Gm24934,NA,NA,NA,NA
Tcstv3,NaN,NA,NA,NA
Gm26557,NaN,NA,NA,NA
Vmn2r12,0,NA,NA,NA
Mir103-1,NA,NA,NA,NA
Gm5106,NA,NA,NA,NA
Zfp935,1.1664599566931646,NA,NA,NA
Olfr1458,NaN,NA,NA,NA
Gm25301,NA,NA,NA,NA
Gm20775,2.041817417857424,NA,NA,NA
AC120787.4,NA,NA,NA,NA
RP23-393L24.1,NaN,NA,NA,NA
Mir295,NA,NA,NA,NA
D130043K22Rik,0.6437925052848927,NA,NA,NA
Gm28875,NA,NA,NA,NA
Gm38357,NA,NA,NA,NA
Mir7666,NA,NA,NA,NA
Gm23355,NA,NA,NA,NA
Gm14368,NaN,NA,NA,NA
Gm25842,NA,NA,NA,NA
9430097D07Rik,1.2958122304371418,NA,NA,NA
Gm24774,NA,NA,NA,NA
Gm14775,NaN,NA,NA,NA
Gm43098,NA,NA,NA,NA
Gm26207,NA,NA,NA,NA
RP23-100J14.9,0.8103125910116347,NA,NA,NA
Gm2423,Inf,NA,NA,NA
Gm27639,NA,NA,NA,NA
Gm14829,2.307967485915549,NA,NA,NA
Grip1os2,NA,NA,NA,NA
Gm24958,NA,NA,NA,NA
Gm29475,NaN,NA,NA,NA
Lexm,0.5550304116270509,NA,NA,NA
Gm26236,NA,NA,NA,NA
Gm28828,NaN,NA,NA,NA
Gm24759,NA,NA,NA,NA
Gm24248,NA,NA,NA,NA
Gm3332,NaN,NA,NA,NA
7330423F06Rik,NA,NA,NA,NA
Gm27624,NA,NA,NA,NA
Gm26483,NA,NA,NA,NA
Olfr67,0.46040661279435324,NA,NA,NA
Gm10334,NaN,NA,NA,NA
Gm23456,NA,NA,NA,NA
Olfr170,NaN,NA,NA,NA
Rpl9-ps4,0.11978487124903515,NA,NA,NA
Gm13106,NaN,NA,NA,NA
Gm25076,NA,NA,NA,NA
Gm27322,NA,NA,NA,NA
Gm22234,NA,NA,NA,NA
Mir3088,NA,NA,NA,NA
Dynap,0,NA,NA,NA
Gm23342,NA,NA,NA,NA
Gm15260,NaN,NA,NA,NA
Gm22099,NA,NA,NA,NA
Igkv2-113,NaN,NA,NA,NA
Olfr76,NaN,NA,NA,NA
Rpl31-ps14,0.9098472203054476,NA,NA,NA
Gm23761,NA,NA,NA,NA
Nccrp1,0.48819714651265944,NA,NA,NA
Gm25338,NA,NA,NA,NA
Gm8545,NaN,NA,NA,NA
Gm23026,NA,NA,NA,NA
Gm37181,NA,NA,NA,NA
RP24-236K6.2,NaN,NA,NA,NA
Gm25998,NA,NA,NA,NA
Gm14823,NaN,NA,NA,NA
Gm17387,0,NA,NA,NA
Gm22103,NA,NA,NA,NA
Gm19590,NA,NA,NA,NA
9130019P16Rik,NA,NA,NA,NA
Snora2b,NA,NA,NA,NA
4631405J19Rik,NA,NA,NA,NA
Gm16330,NaN,NA,NA,NA
Gm15657,NA,NA,NA,NA
Mageb16-ps2,0,NA,NA,NA
Gm9800,1.0840009464981506,NA,NA,NA
Mir1957b,NA,NA,NA,NA
Gm25569,NA,NA,NA,NA
Gm15244,NaN,NA,NA,NA
Gm25187,NA,NA,NA,NA
Gm20903,NaN,NA,NA,NA
Gm10257,NA,NA,NA,NA
AL589742.1,NA,NA,NA,NA
9230019H11Rik,NA,NA,NA,NA
Gm24393,NA,NA,NA,NA
Gm10800,2.216447250378633,NA,NA,NA
Gm17077,NA,NA,NA,NA
Gm17430,0.76577267638333,NA,NA,NA
Gm37695,NA,NA,NA,NA
Defa-ps3,NaN,NA,NA,NA
Gm23017,NA,NA,NA,NA
Gm20825,3.606720557041324e-4,NA,NA,NA
Gm16321,NA,NA,NA,NA
Gm12307,NaN,NA,NA,NA
Mir381,NA,NA,NA,NA
Gm10580,Inf,NA,NA,NA
Gm17031,0.3665149259007803,NA,NA,NA
4930538E20Rik,NA,NA,NA,NA
Gm14923,NaN,NA,NA,NA
Gm26143,NA,NA,NA,NA
Mir6933,NA,NA,NA,NA
Gm12335,2.026254319085122,NA,NA,NA
Gm42905,NA,NA,NA,NA
RP23-81K19.4,NA,NA,NA,NA
Gm28523,NA,NA,NA,NA
F730311O21Rik,NA,NA,NA,NA
Gm27427,NA,NA,NA,NA
Gm25376,NA,NA,NA,NA
Gm24813,NA,NA,NA,NA
Olfr551,NaN,NA,NA,NA
Pdcd1lg2,0.5245886122753014,NA,NA,NA
Gm6394,4.469800275524792,NA,NA,NA
Cd300c,0.05863942601457756,NA,NA,NA
Gm21358,Inf,NA,NA,NA
Rpph1,NA,NA,NA,NA
Gm25492,NA,NA,NA,NA
Gm2568,2.0195021620325795,NA,NA,NA
Igsf23,0,NA,NA,NA
Gm15678,NaN,NA,NA,NA
n-R5s23,NA,NA,NA,NA
Gm19331,NA,NA,NA,NA
Iglj1,2.308485267294965,NA,NA,NA
Mir344d-2,NA,NA,NA,NA
Platr8,NA,NA,NA,NA
Gm28794,NaN,NA,NA,NA
Gm42732,NA,NA,NA,NA
Gm24456,NA,NA,NA,NA
Gm23332,NA,NA,NA,NA
Gm29644,NaN,NA,NA,NA
Gm24140,NA,NA,NA,NA
Gm15060,NaN,NA,NA,NA
Gm37358,NaN,NA,NA,NA
Gm37034,NA,NA,NA,NA
Olfr159,Inf,NA,NA,NA
Gm24282,NA,NA,NA,NA
Igkv3-7,204.82401732600925,NA,NA,NA
Gm6938,NA,NA,NA,NA
Coch,3.0687918504137195,NA,NA,NA
Gm24705,NA,NA,NA,NA
Gm8869,0.11641304816920606,NA,NA,NA
Vmn2r-ps60,NaN,NA,NA,NA
Il21,0.7252234337906459,NA,NA,NA
Gm37609,NA,NA,NA,NA
Soga3,1.1133094937104313,NA,NA,NA
Mpped1,0,NA,NA,NA
Mir3572,NA,NA,NA,NA
A1cf,0.12831204817517056,NA,NA,NA
Gm25770,NA,NA,NA,NA
Gm11542,NA,NA,NA,NA
Gm23979,NA,NA,NA,NA
Samd15,0.7468896913399059,NA,NA,NA
Glycam1,Inf,NA,NA,NA
Gm25895,NA,NA,NA,NA
Gm19325,NA,NA,NA,NA
Gm21898,Inf,NA,NA,NA
Gm12372,0,NA,NA,NA
Sva,2.3861607595007985,NA,NA,NA
RP23-20K24.10,NA,NA,NA,NA
Rnu3b2,NA,NA,NA,NA
Gm28440,NA,NA,NA,NA
2010309G21Rik,NA,NA,NA,NA
Gm23875,NA,NA,NA,NA
Gm25854,NA,NA,NA,NA
Phox2a,1.0201869839285225,NA,NA,NA
Gm27977,NA,NA,NA,NA
Gm16232,0.6057009555872279,NA,NA,NA
Gm12517,0.37402682169984863,NA,NA,NA
Gm6723,0.628573786558797,NA,NA,NA
Gm12566,NaN,NA,NA,NA
Gm38241,0,NA,NA,NA
Gm24374,NA,NA,NA,NA
Klf17,0.18864395943431858,NA,NA,NA
Olfr479,NaN,NA,NA,NA
Gm23463,NA,NA,NA,NA
4930535I16Rik,0.5024882046440864,NA,NA,NA
Ugt1a10,Inf,NA,NA,NA
Gm25308,NA,NA,NA,NA
Gm20684,NA,NA,NA,NA
Mmp8,2.9248188386963063,NA,NA,NA
Usp46os1,NA,NA,NA,NA
Gm22983,NA,NA,NA,NA
Gm27163,0,NA,NA,NA
Ctcflos,NA,NA,NA,NA
Gm24082,NA,NA,NA,NA
Gm27987,NA,NA,NA,NA
