target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000102834.7,ENSMUSG00000028399,Ptprd,Ptprd-004,0.7708665889729677,-0.27488232597622936,0.03644427321058279,0.037793954840598304,Down
ENSMUST00000200552.1,ENSMUSG00000027709,Mccc1,Mccc1-008,0.293714747442952,-1.6202133662526899,0.0364985379634222,0.037865908854632334,Down
ENSMUST00000021738.9,ENSMUSG00000021306,Gpr137b,Gpr137b-201,0.6457239352072657,-0.3959400640383425,0.0364985379634222,0.037865908854632334,Down
ENSMUST00000161341.7,ENSMUSG00000073481,Marc2,Marc2-009,0.6162853743228525,-0.4700498136273424,0.03654984986373013,0.06495629936184628,Down
ENSMUST00000162687.1,ENSMUSG00000020329,Polrmt,Polrmt-006,0.4153858453274695,-1.4449310821378587,0.03654984986373013,0.03794284505965764,Down
ENSMUST00000132193.7,ENSMUSG00000042831,Alkbh6,Alkbh6-002,0.6748734541472438,-0.4013808383331927,0.036655830280858975,0.06072269393290188,Down
ENSMUST00000025109.7,ENSMUSG00000024260,Sap130,Sap130-201,0.8222038404328551,-0.18378171115468717,0.036663785348269425,0.14938982487350502,Down
ENSMUST00000125981.7,ENSMUSG00000028849,Map7d1,Map7d1-003,0.6805996520704262,-0.41241424580811975,0.03674473462427478,0.03817678589848146,Down
ENSMUST00000124991.1,ENSMUSG00000011257,Pabpc4,Pabpc4-006,0.27782549578081933,-1.9837329030925577,0.03677145939899213,0.044776212155752865,Down
ENSMUST00000120580.7,ENSMUSG00000035597,Prpf39,Prpf39-001,0.7812211789619543,-0.2523084880575164,0.03677145939899213,0.03822071567946163,Down
ENSMUST00000131721.1,ENSMUSG00000030374,Strn4,Strn4-003,0.6704310441595885,-0.427648029175748,0.03679643733937821,0.06254243282193656,Down
ENSMUST00000149019.1,ENSMUSG00000017119,Nbr1,Nbr1-006,0.8282459917950171,-0.2030111289871735,0.03681095802314605,0.09850356979091629,Down
ENSMUST00000106696.1,ENSMUSG00000020604,Arsg,Arsg-002,0.4493530803950002,-1.284908842391357,0.03681095802314605,0.03828441602094388,Down
ENSMUST00000185692.6,ENSMUSG00000026319,2310035C23Rik,2310035C23Rik-007,0.8036144883626208,-0.23083632822213718,0.036936253180603014,0.07911104995506621,Down
ENSMUST00000129123.1,ENSMUSG00000022837,Iqcb1,Iqcb1-004,0.6119853570899888,-0.4607084939380437,0.0369403140420328,0.047000586479939085,Down
ENSMUST00000181562.7,ENSMUSG00000095295,Gm3488,Gm3488-001,0.3971956002014411,-1.0991403856948865,0.03700848880791595,0.03860524128384074,Down
ENSMUST00000111007.7,ENSMUSG00000037221,Mospd3,Mospd3-002,0.8135919431670965,-0.20166310863850492,0.03706918310538173,0.11652343563382142,Down
ENSMUST00000021937.11,ENSMUSG00000021481,Zfp346,Zfp346-001,0.8195418503837186,-0.1927778963801568,0.037189253582002285,0.1360575414867012,Down
ENSMUST00000189083.1,ENSMUSG00000026170,Cyp27a1,Cyp27a1-003,0.7030107457345561,-0.36142907594793977,0.03727926490539485,0.04733221312988367,Down
ENSMUST00000111529.7,ENSMUSG00000025085,Ablim1,Ablim1-013,0.7341858214154617,-0.2985822076705154,0.03728978497277699,0.039004190058814496,Down
ENSMUST00000076599.7,ENSMUSG00000032952,Ap4b1,Ap4b1-004,0.2756814666494963,-2.843107406672591,0.0373226106682289,0.03905608115556473,Down
ENSMUST00000128200.1,ENSMUSG00000043241,Upf2,Upf2-002,0.7643542943035436,-0.2776719199394989,0.0373912494582595,0.039541738714895504,Down
ENSMUST00000159523.1,ENSMUSG00000041528,Rnf123,Rnf123-006,0.3264247858689266,-1.5534383812824326,0.037443894985734895,0.046072166911333,Down
ENSMUST00000017443.13,ENSMUSG00000017299,Dnttip1,Dnttip1-001,0.8253544176331992,-0.17590777698165994,0.03748403803426085,0.19286287247060208,Down
ENSMUST00000198532.1,ENSMUSG00000058135,Gstm1,Gstm1-004,0.5873861142444081,-0.6534600678687162,0.03749527490727527,0.03932406809110682,Down
ENSMUST00000002327.5,ENSMUSG00000002257,Def6,Def6-001,0.6992942084910604,-0.34167280863367194,0.037522579985264634,0.09110029519434291,Down
ENSMUST00000057567.2,ENSMUSG00000044103,Il1f9,Il1f9-001,0.5772841295484399,-0.5740633109590871,0.037552972505778125,0.055752385750725754,Down
ENSMUST00000169807.7,ENSMUSG00000018537,Pcgf2,Pcgf2-201,0.6351946809469158,-0.473394757861497,0.037619562942494904,0.05599500917360636,Down
ENSMUST00000102993.9,ENSMUSG00000039159,Ube2h,Ube2h-001,0.8129349675260366,-0.18041400673272995,0.037630289307033084,0.1441639974631535,Down
ENSMUST00000146564.1,ENSMUSG00000090015,Gm15446,Gm15446-002,0.614143192872326,-0.4948742105319641,0.037630289307033084,0.05545035224255504,Down
ENSMUST00000080353.2,ENSMUSG00000063049,Ing2,Ing2-001,0.7796446415129186,-0.2170093011046409,0.03765979317723611,0.16349992623282203,Down
ENSMUST00000096240.2,ENSMUSG00000071646,Mta2,Mta2-001,0.8710446632928392,-0.12946121088097315,0.03770482978479335,0.3165438780187388,Down
ENSMUST00000003569.5,ENSMUSG00000003477,Inmt,Inmt-001,0.5013144435042808,-0.9551312845379871,0.03771222331756021,0.039653628330244814,Down
ENSMUST00000107896.9,ENSMUSG00000000275,Trim25,Trim25-001,0.55997065403939,-0.556761862929489,0.037824323873576586,0.05380330231145572,Down
ENSMUST00000109726.7,ENSMUSG00000021144,Mta1,Mta1-201,0.24732542810677577,-3.034514097568503,0.037900677412305954,0.039872762668090776,Down
ENSMUST00000043315.13,ENSMUSG00000041481,Serpina3g,Serpina3g-001,0.650401993221893,-0.512486842121299,0.03791435162578126,0.03988655082547649,Down
ENSMUST00000021728.11,ENSMUSG00000064326,Siva1,Siva1-201,0.7765258070021773,-0.2445232155314334,0.037935269197247067,0.09630400616822757,Down
ENSMUST00000124637.1,ENSMUSG00000032812,Arap1,Arap1-018,0.693088492877117,-0.44950605785933284,0.03799510047997677,0.03997795100206205,Down
ENSMUST00000187952.1,ENSMUSG00000032369,Plscr1,Plscr1-003,0.4652410412165355,-0.8494288348470778,0.03801339040196565,0.04815916090919334,Down
ENSMUST00000111962.7,ENSMUSG00000059005,Hnrnpa3,Hnrnpa3-001,0.8199907654020849,-0.19721192364589252,0.03801339040196565,0.09679607650655608,Down
ENSMUST00000204036.1,ENSMUSG00000039264,Gimap3,Gimap3-001,0.6723629750736405,-0.47595525815264,0.03806470142439326,0.04007755152473441,Down
ENSMUST00000079160.7,ENSMUSG00000037363,Letm2,Letm2-201,0.6843843256064464,-0.4079681947252001,0.0380996149837826,0.048405109345439734,Down
ENSMUST00000135801.2,ENSMUSG00000029319,Coq2,Coq2-005,0.7601241360644533,-0.2808276502881606,0.03814272845640269,0.12358547965709601,Down
ENSMUST00000184550.7,ENSMUSG00000028163,Nfkb1,Nfkb1-004,0.40338972248689076,-1.1044090453595075,0.038169732569575475,0.04537185436824299,Down
ENSMUST00000182126.1,ENSMUSG00000047507,Baiap3,Baiap3-003,0.4924916498747175,-0.983259690300033,0.03819401236539751,0.04029349045337946,Down
ENSMUST00000177541.1,ENSMUSG00000037816,Fbxw17,Fbxw17-003,0.6900899713284367,-0.37335069172034946,0.03819401236539751,0.0796036003517782,Down
ENSMUST00000040380.12,ENSMUSG00000040430,Pitpnc1,Pitpnc1-002,0.5941331145919418,-0.5682206621612397,0.038208018333465564,0.05237501107246607,Down
ENSMUST00000030394.2,ENSMUSG00000028642,4930538K18Rik,4930538K18Rik-001,0.36791746245613066,-1.0372700367379004,0.038208018333465564,0.04709816242294305,Down
ENSMUST00000159656.1,ENSMUSG00000025907,Rb1cc1,Rb1cc1-007,0.5761833690993626,-0.6055233206392804,0.038208018333465564,0.04031390406792597,Down
ENSMUST00000006792.5,ENSMUSG00000062524,Ncr1,Ncr1-001,0.3795728443648548,-1.2450503056529556,0.03826783218536537,0.04530183024402048,Down
ENSMUST00000127929.7,ENSMUSG00000041119,Pde9a,Pde9a-002,0.292475550249454,-1.9038222746694937,0.03826783218536537,0.04039100986483747,Down
ENSMUST00000000687.7,ENSMUSG00000000673,Haao,Haao-201,0.36773266507938845,-0.9194661038039242,0.038269141248411305,0.04039100986483747,Down
ENSMUST00000168292.1,ENSMUSG00000090625,Gm20721,Gm20721-201,0.6942912701832112,-0.4018463216951521,0.03829861803419008,0.06309786166099471,Down
ENSMUST00000110320.8,ENSMUSG00000042851,Zc3h6,Zc3h6-001,0.7366147685807304,-0.2922452313907067,0.03829861803419008,0.040456244434399,Down
ENSMUST00000197087.4,ENSMUSG00000038023,Atp6v0a2,Atp6v0a2-008,0.69887754554765,-0.38739992437383547,0.03829861803419008,0.053824645877085076,Down
ENSMUST00000153339.1,ENSMUSG00000020402,Vdac1,Vdac1-004,0.7693688333029404,-0.25508685189763003,0.03835899549825092,0.09859766336240822,Down
ENSMUST00000106783.7,ENSMUSG00000089847,Timm10b,Timm10b-001,0.7459743881677858,-0.31168606523104975,0.03837567549971256,0.07161896728463506,Down
ENSMUST00000149992.1,ENSMUSG00000031601,Cnot7,Cnot7-005,0.5977564489416375,-0.5838811444766477,0.03840807562200024,0.05171166495898435,Down
ENSMUST00000145097.1,ENSMUSG00000027067,Ssrp1,Ssrp1-007,0.5514596936787648,-0.5961841143467891,0.03843043860302699,0.047233324539726756,Down
ENSMUST00000029444.12,ENSMUSG00000033014,Trim33,Trim33-001,0.7913325734983493,-0.23632315205975973,0.03844202784678737,0.06837683323646666,Down
ENSMUST00000134581.1,ENSMUSG00000023170,Gps2,Gps2-003,0.5283033547596989,-0.6344614788028189,0.03844202784678737,0.055911774634896216,Down
ENSMUST00000122440.1,ENSMUSG00000022701,2610015P09Rik,2610015P09Rik-001,0.4493607700387931,-1.000844361942049,0.0385054131680696,0.04420455383378556,Down
ENSMUST00000166658.7,ENSMUSG00000001289,Pfdn5,Pfdn5-001,0.8096873177811025,-0.1812286548249852,0.03851052514206673,0.13128317553501426,Down
ENSMUST00000111945.8,ENSMUSG00000021936,Mapk8,Mapk8-001,0.80296298220742,-0.21670994397486398,0.03851873783404428,0.10780388492573625,Down
ENSMUST00000017458.10,ENSMUSG00000017314,Mpp2,Mpp2-001,0.7965652185979216,-0.22767532355628461,0.03856604311512859,0.07846880528998114,Down
ENSMUST00000045110.13,ENSMUSG00000042046,Dstyk,Dstyk-001,0.870483900331979,-0.13270619002060627,0.03860006698518754,0.3117103756532132,Down
ENSMUST00000008733.14,ENSMUSG00000029131,Dnajb6,Dnajb6-001,0.7466982163046785,-0.25550337684324803,0.03865992235186738,0.041023594606759625,Down
ENSMUST00000112063.8,ENSMUSG00000030165,Klrd1,Klrd1-001,0.3725646455132975,-1.1435266837024007,0.03870632160499292,0.04778846961397677,Down
ENSMUST00000059118.3,ENSMUSG00000043498,9330132A10Rik,9330132A10Rik-201,0.4810831386745679,-0.663795491615387,0.03876017974742736,0.0474107050998483,Down
ENSMUST00000182584.7,ENSMUSG00000029422,Rsrc2,Rsrc2-003,0.5515403460380317,-0.5990566958706259,0.03876646695123174,0.05340913013922813,Down
ENSMUST00000076249.5,ENSMUSG00000062488,Ifit3b,Ifit3b-001,0.5764517134400745,-0.5865753431614177,0.03879058550884054,0.04121283916816008,Down
ENSMUST00000067167.5,ENSMUSG00000054237,Fra10ac1,Fra10ac1-201,0.8290241056303037,-0.17707491868886271,0.03885509196590045,0.20043137330557378,Down
ENSMUST00000044954.6,ENSMUSG00000037434,Slc30a1,Slc30a1-001,0.7952907030408873,-0.19544447783229163,0.03885509196590045,0.16089628036490522,Down
ENSMUST00000089959.6,ENSMUSG00000037580,Gch1,Gch1-201,0.7274476091968984,-0.31495285013651886,0.03885509196590045,0.10820773503460668,Down
ENSMUST00000004051.7,ENSMUSG00000003949,Hlf,Hlf-001,0.5374382674464243,-0.743753946459255,0.03885509196590045,0.04133552925568403,Down
ENSMUST00000197232.1,ENSMUSG00000015750,Aph1a,Aph1a-003,0.6818926305703278,-0.3907961550026716,0.038881204344227586,0.05982035854493127,Down
ENSMUST00000055117.7,ENSMUSG00000044857,Lemd2,Lemd2-201,0.8581871706219241,-0.14367913000587676,0.03889965252876064,0.25776714339850926,Down
ENSMUST00000057337.7,ENSMUSG00000047632,Fgfbp3,Fgfbp3-001,0.7024235627855807,-0.343490110776484,0.038952718152964236,0.054524736041003455,Down
ENSMUST00000175685.1,ENSMUSG00000021000,Ctage5,Ctage5-020,0.7032294207937774,-0.38562188892003474,0.03899225180169421,0.06878775582641931,Down
ENSMUST00000132405.1,ENSMUSG00000037994,Slc9b2,Slc9b2-004,0.2539675566440568,-1.5314735515582802,0.03911246182193509,0.047355885081904234,Down
ENSMUST00000024748.13,ENSMUSG00000023952,Gtpbp2,Gtpbp2-001,0.8125637831029735,-0.21087091579876277,0.03911275581852995,0.08135397748835668,Down
ENSMUST00000191143.1,ENSMUSG00000037608,Bclaf1,Bclaf1-003,0.7687181262507312,-0.2591883072162765,0.03912599490320591,0.14899590572433757,Down
ENSMUST00000166605.1,ENSMUSG00000021244,Ylpm1,Ylpm1-005,0.6338249732223323,-0.5208070291362915,0.03917442644203552,0.04185684525360542,Down
ENSMUST00000193517.5,ENSMUSG00000027763,Mbnl1,Mbnl1-016,0.7730351375494213,-0.28500630248525616,0.03917442644203552,0.04185684525360542,Down
ENSMUST00000018719.3,ENSMUSG00000033987,Dnah17,Dnah17-003,0.5673156072390177,-0.5398442549452698,0.039359202222638494,0.0717013821811383,Down
ENSMUST00000140659.1,ENSMUSG00000058558,Rpl5,Rpl5-005,0.7206701811945991,-0.34443565854848834,0.039359202222638494,0.10853902137566412,Down
ENSMUST00000004949.7,ENSMUSG00000027164,Traf6,Traf6-001,0.8373964934496646,-0.17193870639712636,0.0393837831849847,0.15267763454503153,Down
ENSMUST00000110208.7,ENSMUSG00000068264,Ap5s1,Ap5s1-003,0.8132943889294469,-0.18915543318999148,0.0393837831849847,0.1767209552607682,Down
ENSMUST00000182223.7,ENSMUSG00000030583,Sipa1l3,Sipa1l3-017,0.6192387191911328,-0.52972878544144,0.03943491958052237,0.04222436761907448,Down
ENSMUST00000020085.6,ENSMUSG00000019927,Ube2d1,Ube2d1-001,0.8542704352168651,-0.16840472528603195,0.03945555056255828,0.22783498733220012,Down
ENSMUST00000194447.1,ENSMUSG00000102918,Pcdhgc3,Pcdhgc3-002,0.39073384317928156,-1.167074340237863,0.039467342273487395,0.042492987718520975,Down
ENSMUST00000172612.1,ENSMUSG00000040482,Dxo,Dxo-007,0.5879940167909575,-0.5888415031320419,0.039483942875851934,0.047119360993708864,Down
ENSMUST00000027830.4,ENSMUSG00000026548,Slamf9,Slamf9-001,0.6309052264113802,-0.47578171606342556,0.039545271979009075,0.04238514623370069,Down
ENSMUST00000108049.8,ENSMUSG00000028439,Fam219a,Fam219a-001,0.16159566744625486,-2.521231340893932,0.03955148322077917,0.04260355760557484,Down
ENSMUST00000010673.6,ENSMUSG00000010529,Gm266,Gm266-201,0.5046029924589894,-1.4239253619082912,0.03955148322077917,0.04241492885096539,Down
ENSMUST00000175979.1,ENSMUSG00000039166,Akap7,Akap7-003,0.5921033633405821,-0.5293772530943839,0.03955855670944562,0.05008349542761769,Down
ENSMUST00000106097.8,ENSMUSG00000070737,Gm12942,Gm12942-002,0.48908559804588353,-0.7123523877573077,0.039597661192182686,0.048360118264884594,Down
ENSMUST00000166719.7,ENSMUSG00000000131,Xpo6,Xpo6-012,0.5415433212678181,-0.5650527121940315,0.03962062520921669,0.04797291111386654,Down
ENSMUST00000073337.6,ENSMUSG00000038002,Cramp1l,Cramp1l-201,0.8682411571914778,-0.14030914672342396,0.03966129825744925,0.26578086709945126,Down
ENSMUST00000143052.1,ENSMUSG00000018377,Vezf1,Vezf1-002,0.49820758279884025,-0.6997959306802629,0.03979048669247228,0.05168086652008747,Down
ENSMUST00000194410.1,ENSMUSG00000098546,Vezf1,Vezf1-002,0.49820758279884025,-0.6997959306802629,0.03979048669247228,0.05168086652008747,Down
ENSMUST00000110485.2,ENSMUSG00000022228,Zscan26,Zscan26-001,0.8252151723458009,-0.17741727288587805,0.0397907371026648,0.14982168216211667,Down
ENSMUST00000152334.1,ENSMUSG00000038671,Arfrp1,Arfrp1-005,0.6804868006393276,-0.41342802065702355,0.0398274189876564,0.04824195893582102,Down
ENSMUST00000025924.2,ENSMUSG00000024970,AI846148,AI846148-201,0.8335140847526762,-0.1765732999527944,0.03985451115538628,0.22523376224769562,Down
ENSMUST00000189244.6,ENSMUSG00000026104,Stat1,Stat1-010,0.35694309079102665,-1.414270100682246,0.03985451115538628,0.0427943291566661,Down
ENSMUST00000205845.1,ENSMUSG00000039257,Vstm2b,Vstm2b-201,0.4348554585521925,-0.7678484633918828,0.03985451115538628,0.05305720588814699,Down
ENSMUST00000192664.5,ENSMUSG00000057335,Cep170,Cep170-002,0.48136089254378206,-0.7760058763591434,0.04000662724792217,0.04298657684251296,Down
ENSMUST00000149960.1,ENSMUSG00000031066,Usp11,Usp11-003,0.5830819609446157,-0.5818762194390775,0.04004876302636891,0.043013302265172505,Down
ENSMUST00000092154.9,ENSMUSG00000027981,Rnpc3,Rnpc3-001,0.6177658854007463,-0.4627681935495358,0.04010509590830742,0.04308847267141813,Down
ENSMUST00000035129.13,ENSMUSG00000032537,Ephb1,Ephb1-001,0.4512652572285419,-0.9151917701265603,0.0401786457654877,0.04939121522887196,Down
ENSMUST00000136511.1,ENSMUSG00000021236,Entpd5,Entpd5-003,0.4494895712708992,-0.763271749167724,0.040248527864241615,0.05168572767001799,Down
ENSMUST00000159042.1,ENSMUSG00000020079,Supv3l1,Supv3l1-004,0.7166651714048691,-0.3930948232407096,0.040248527864241615,0.08020939745727605,Down
ENSMUST00000170426.1,ENSMUSG00000032268,Tmprss5,Tmprss5-007,0.27240018483168543,-1.477048240388723,0.0402765306104124,0.050176138783147556,Down
ENSMUST00000150706.7,ENSMUSG00000002346,Slc25a42,Slc25a42-003,0.6517068139069527,-0.4567569163140339,0.04037287099729938,0.045399321787396946,Down
ENSMUST00000029551.2,ENSMUSG00000027942,4933434E20Rik,4933434E20Rik-201,0.5351049265512255,-0.6538168484070522,0.04042422846474864,0.04353874951116366,Down
ENSMUST00000066257.5,ENSMUSG00000028790,Khdrbs1,Khdrbs1-002,0.8901648916809236,-0.11871892643059372,0.04044205342351405,0.3728854167482845,Down
ENSMUST00000126909.7,ENSMUSG00000026975,Dph7,Dph7-003,0.2911288577997823,-2.3563660657701972,0.040609250312910794,0.04377440959914296,Down
ENSMUST00000035612.6,ENSMUSG00000033712,Ccar2,Ccar2-201,0.8714218607687456,-0.1325349571540377,0.040609250312910794,0.3113120745158907,Down
ENSMUST00000110551.3,ENSMUSG00000027227,Sord,Sord-001,0.830329721284573,-0.19036661726304396,0.040653073289235904,0.0876991928644966,Down
ENSMUST00000124321.1,ENSMUSG00000031201,Brcc3,Brcc3-005,0.6491876066382614,-0.46785742580078765,0.04068394913305457,0.07005614024123828,Down
ENSMUST00000032127.5,ENSMUSG00000030048,Gkn3,Gkn3-001,0.4201553837685762,-0.90216444387769,0.0406946705188357,0.050136685563037804,Down
ENSMUST00000105381.4,ENSMUSG00000023175,Bsg,Bsg-006,0.6815371834368493,-0.4937945412123575,0.0406946705188357,0.043920545962982255,Down
ENSMUST00000145447.7,ENSMUSG00000004264,Phb2,Phb2-002,0.7860669904470075,-0.23252575847778614,0.040875122510525545,0.16853067842973243,Down
ENSMUST00000181614.1,ENSMUSG00000097327,E030030I06Rik,E030030I06Rik-004,0.6671329320144012,-0.41806353251997597,0.040875122510525545,0.08386534881426322,Down
ENSMUST00000098485.3,ENSMUSG00000102037,Bcl2a1a,Bcl2a1a-001,0.43050426447393797,-0.9734959208776707,0.040875122510525545,0.04882855826884167,Down
ENSMUST00000046371.12,ENSMUSG00000040563,Lppr2,Lppr2-001,0.7235711986761691,-0.2995368144418405,0.040997070627188714,0.06332610549988309,Down
ENSMUST00000137496.9,ENSMUSG00000048280,Zfp738,Zfp738-001,0.8606672962345508,-0.15367080550571732,0.04101578723203899,0.2567426881326764,Down
ENSMUST00000098859.9,ENSMUSG00000035458,Tnni3,Tnni3-001,0.33441867377032575,-1.4191513878317825,0.04101578723203899,0.044360846436778255,Down
ENSMUST00000135003.1,ENSMUSG00000042446,Zmym4,Zmym4-002,0.7846420575442686,-0.25462259230572376,0.04101578723203899,0.08132779604540802,Down
ENSMUST00000200531.1,ENSMUSG00000036057,Ptpn23,Ptpn23-004,0.5424898570526338,-0.7546859276613466,0.04101578723203899,0.05058160870839969,Down
ENSMUST00000021046.5,ENSMUSG00000020705,Ddx42,Ddx42-001,0.8723319626961967,-0.1278053599461924,0.04101578723203899,0.3244472306386664,Down
ENSMUST00000198113.1,ENSMUSG00000054199,Gon4l,Gon4l-002,0.8286035178020292,-0.19118026239325264,0.0410584864693275,0.2152248196382194,Down
ENSMUST00000167323.2,ENSMUSG00000090698,Apold1,Apold1-001,0.468795489978887,-0.565360496448309,0.041059355419692856,0.044445354855768136,Down
ENSMUST00000126705.8,ENSMUSG00000014856,Tmem208,Tmem208-004,0.7273788426074618,-0.31412747210756736,0.04109105381509051,0.08298189134110427,Down
ENSMUST00000023212.14,ENSMUSG00000022553,Maf1,Maf1-001,0.8322491000733035,-0.18420840820658074,0.04112399586180444,0.16114091036041991,Down
ENSMUST00000105598.1,ENSMUSG00000029062,Cdk11b,Cdk11b-003,0.7707866435162476,-0.25453203852075895,0.04116016266348939,0.06847783807895824,Down
ENSMUST00000038684.5,ENSMUSG00000032643,Fhl3,Fhl3-001,0.7559297032430734,-0.2658092238349131,0.04119400213934582,0.10511036629055846,Down
ENSMUST00000141881.1,ENSMUSG00000057113,Npm1,Npm1-004,0.6334939650831495,-0.4375424055635181,0.04130777864024388,0.08168449753970021,Down
ENSMUST00000063138.7,ENSMUSG00000047669,Msl3l2,Msl3l2-201,0.7065903459655066,-0.33721643222262704,0.041321530097742684,0.09049608507700489,Down
ENSMUST00000144623.1,ENSMUSG00000029314,Agpat9,Agpat9-004,0.5233704568319759,-0.5432188737917111,0.04137449451335142,0.05168086652008747,Down
ENSMUST00000108719.3,ENSMUSG00000020536,Llgl1,Llgl1-002,0.8227618768201641,-0.19172740114516096,0.0414400019388158,0.17869656446331597,Down
ENSMUST00000040008.3,ENSMUSG00000036241,Ube2r2,Ube2r2-001,0.8348048442100393,-0.18773140620825265,0.04147470885354431,0.09982964613318522,Down
ENSMUST00000156206.1,ENSMUSG00000028689,Ccdc163,Ccdc163-010,0.5006769763544543,-0.7737089275968656,0.04147470885354431,0.055819762825711376,Down
ENSMUST00000100680.9,ENSMUSG00000029428,Stx2,Stx2-002,0.705228781864232,-0.37104953495841353,0.04147470885354431,0.04898308794439105,Down
ENSMUST00000018429.11,ENSMUSG00000020828,Pld2,Pld2-001,0.7985119261539864,-0.21978172854380865,0.041574576694483445,0.12103472551362346,Down
ENSMUST00000142531.7,ENSMUSG00000037761,Actr5,Actr5-004,0.5912937892711283,-0.5529506193995745,0.0416803783812518,0.054151464069898146,Down
ENSMUST00000201155.1,ENSMUSG00000029614,Rpl6,Rpl6-008,0.31344355385941425,-2.1369352471010465,0.0416803783812518,0.045543165011033414,Down
ENSMUST00000044053.12,ENSMUSG00000090112,Shprh,Shprh-001,0.8261892726129101,-0.17381161227475522,0.0416803783812518,0.1532401400683927,Down
ENSMUST00000198418.1,ENSMUSG00000056268,Dennd1b,Dennd1b-007,0.39859428037071504,-0.8866051650388795,0.0416803783812518,0.052266185885988956,Down
ENSMUST00000136912.1,ENSMUSG00000039740,Alg2,Alg2-003,0.4809919334560818,-0.6478056948561252,0.041688606467296954,0.05488300352915976,Down
ENSMUST00000129163.7,ENSMUSG00000039254,Pomt1,Pomt1-003,0.6219903931959079,-0.4827257587473917,0.04175250678894566,0.05804087636202675,Down
ENSMUST00000109349.8,ENSMUSG00000017734,Dbndd2,Dbndd2-001,0.7305990925398412,-0.2978229846502993,0.0418212074333389,0.07781902497319879,Down
ENSMUST00000022629.8,ENSMUSG00000022048,Dpysl2,Dpysl2-001,0.786429572349305,-0.2708422416580384,0.041864480139695556,0.0458114012340456,Down
ENSMUST00000035214.10,ENSMUSG00000032594,Ip6k1,Ip6k1-001,0.8603597425882193,-0.13794268314935562,0.04199236301165489,0.2801811867662273,Down
ENSMUST00000180376.7,ENSMUSG00000037210,Fam193a,Fam193a-001,0.8474007240944722,-0.1678118674744822,0.04204486241786618,0.20435178398915038,Down
ENSMUST00000164907.1,ENSMUSG00000054723,Vmac,Vmac-202,0.738656385627969,-0.2901789860381399,0.04216701240672863,0.0462883570800924,Down
ENSMUST00000041111.9,ENSMUSG00000042541,Shfm1,Shfm1-001,0.8396929835099632,-0.1564166336435233,0.04216701240672863,0.18948396448739502,Down
ENSMUST00000051490.14,ENSMUSG00000050002,Idnk,Idnk-201,0.7532999087185189,-0.26408955044841137,0.04216701240672863,0.06602879762354343,Down
ENSMUST00000160510.7,ENSMUSG00000039233,Tbce,Tbce-014,0.6659828452957116,-0.413319205406699,0.04217934272753455,0.05962799063795941,Down
ENSMUST00000035240.6,ENSMUSG00000057219,Armc7,Armc7-001,0.7397492919106757,-0.27836214016173644,0.04221618198381176,0.16440533924051717,Down
ENSMUST00000155288.1,ENSMUSG00000020792,Exoc7,Exoc7-008,0.49942673681334376,-0.711660485236294,0.04226921539975651,0.06138627797670711,Down
ENSMUST00000043923.11,ENSMUSG00000062480,Acat3,Acat3-001,0.562604193721668,-0.6742177542940156,0.042405133336618724,0.04662417736699313,Down
ENSMUST00000032480.13,ENSMUSG00000030330,Ing4,Ing4-011,0.8048857204585625,-0.19774930200083457,0.042432627793667715,0.08790114467200691,Down
ENSMUST00000105632.7,ENSMUSG00000029056,Pank4,Pank4-004,0.6331996643144938,-0.5406880526717115,0.04248088229635941,0.053242629784489,Down
ENSMUST00000167926.7,ENSMUSG00000028937,Acot7,Acot7-201,0.30759224387484996,-1.3507353210592128,0.04254086990971345,0.046850304259164,Down
ENSMUST00000030192.4,ENSMUSG00000028470,Hint2,Hint2-001,0.7466378741842966,-0.25666791731606764,0.042614537301728095,0.046947814085572914,Down
ENSMUST00000135771.1,ENSMUSG00000057286,St6galnac2,St6galnac2-003,0.4716886547127112,-0.9333114546088708,0.042651467493566256,0.04698740522523069,Down
ENSMUST00000107094.1,ENSMUSG00000052684,Jun,Jun-001,0.7726099924436676,-0.2431326571598255,0.04266076060810996,0.047000586479939085,Down
ENSMUST00000127312.7,ENSMUSG00000012819,Cdh23,Cdh23-008,0.44403882505560327,-0.9771510737530882,0.042669471188352515,0.05308780416088157,Down
ENSMUST00000090190.13,ENSMUSG00000050240,Hic2,Hic2-001,0.715252202816193,-0.3033950787077247,0.0427566403979063,0.07363548309887638,Down
ENSMUST00000034147.3,ENSMUSG00000031711,Zfp330,Zfp330-201,0.8632858052255608,-0.12635867760362857,0.04285790866357305,0.3716878837275272,Down
ENSMUST00000126725.1,ENSMUSG00000029036,Atad3a,Atad3a-004,0.7135888408793817,-0.32573367900507394,0.04292410404051192,0.05168086652008747,Down
ENSMUST00000007814.8,ENSMUSG00000007670,Khsrp,Khsrp-201,0.8805649487080608,-0.12997658447877955,0.042943131655660764,0.3124671836615481,Down
ENSMUST00000016399.5,ENSMUSG00000016255,Tubb1,Tubb1-001,0.39829319275245056,-1.2309190719756777,0.04303460697154505,0.04744686396779048,Down
ENSMUST00000130347.7,ENSMUSG00000001082,Mfsd10,Mfsd10-016,0.42111408916295195,-1.2489365725295325,0.04308439692189112,0.050861095733938044,Down
ENSMUST00000162018.1,ENSMUSG00000032122,Slc37a2,Slc37a2-004,0.36295462652917304,-1.6077815460093328,0.04310399091298007,0.04756704644258129,Down
