target_id,ens_gene,ext_gene,external_transcript_name,fc,b,lrt_qval,wt_qval,Direction
ENSMUST00000037096.8,ENSMUSG00000038085,Cnbd2,Cnbd2-001,0.7560053791950573,-0.27133289864466137,0.05964882056593951,0.2151469262185228,Unchanged
ENSMUST00000139953.1,ENSMUSG00000053897,Slc39a8,Slc39a8-002,1.4203463137461145,1.1393899522360413,0.059663882808070196,0.07360128505143462,Unchanged
ENSMUST00000053273.14,ENSMUSG00000030287,Itpr2,Itpr2-002,2.4316020036350774,1.8454252119807222,0.0597156377953867,0.07363548309887638,Unchanged
ENSMUST00000093819.1,ENSMUSG00000079469,Pigb,Pigb-201,0.7524745230303389,-0.2891036540078544,0.0597156377953867,0.07363548309887638,Unchanged
ENSMUST00000004587.10,ENSMUSG00000004473,Clec11a,Clec11a-001,1.4029252468974935,0.43013000816867636,0.05975058121096917,0.07366456092243828,Unchanged
ENSMUST00000025774.9,ENSMUSG00000024853,Sf3b2,Sf3b2-201,0.9072904832642229,-0.09083767459880286,0.05987133124643217,0.56401756098471,Unchanged
ENSMUST00000034373.7,ENSMUSG00000053687,Dpep2,Dpep2-002,1.5398678367381111,0.5767932452379594,0.05988761697124118,0.07384814978718608,Unchanged
ENSMUST00000136835.1,ENSMUSG00000039478,Micu3,Micu3-002,0.8615935026533408,-0.162476828244319,0.05988761697124118,0.34901580262582116,Unchanged
ENSMUST00000105539.1,ENSMUSG00000019809,Pex3,Pex3-002,0.42421577314541903,-1.1299194760271887,0.059895426064561316,0.07334544329045324,Unchanged
ENSMUST00000108015.3,ENSMUSG00000068959,Zfp619,Zfp619-001,0.8145217887845371,-0.21266619311274473,0.06001421556642739,0.3012379437375071,Unchanged
ENSMUST00000075657.7,ENSMUSG00000063801,Ap3s2,Ap3s2-001,1.085548759058853,0.0843653120987522,0.06001421556642739,0.5962139550770116,Unchanged
ENSMUST00000003705.11,ENSMUSG00000003604,Aven,Aven-001,1.2944484970255916,0.25088337228068114,0.060014287310589644,0.09656371422553883,Unchanged
ENSMUST00000065679.7,ENSMUSG00000053318,Slamf8,Slamf8-001,0.5848076941668795,-0.6654611548795832,0.06001578420089903,0.07406196179453024,Unchanged
ENSMUST00000152021.1,ENSMUSG00000058709,Egln2,Egln2-004,0.6696217488514778,-0.3982753204103132,0.060027617418898976,0.14274961328475974,Unchanged
ENSMUST00000131645.1,ENSMUSG00000070493,Chchd2,Chchd2-002,0.713838599023179,-0.3187806392630669,0.06004856600747441,0.17475718285344358,Unchanged
ENSMUST00000035499.4,ENSMUSG00000032816,Igdcc4,Igdcc4-201,3.6509095884670497,2.0843432585335178,0.06011025893760756,0.0741923083705354,Unchanged
ENSMUST00000029090.8,ENSMUSG00000027573,Gid8,Gid8-001,1.1053551540154527,0.10830363508566677,0.06014192575385928,0.4416468313624128,Unchanged
ENSMUST00000082136.6,ENSMUSG00000059436,Max,Max-201,0.8651643402272803,-0.1538511605393663,0.06014192575385928,0.25418691217308137,Unchanged
ENSMUST00000027781.6,ENSMUSG00000026500,Cox20,Cox20-001,1.1956231886007629,0.18856849021073352,0.06014192575385928,0.2193598617300741,Unchanged
ENSMUST00000115571.7,ENSMUSG00000024431,Nr3c1,Nr3c1-201,0.7184443613373789,-0.3123245992079986,0.06014644207413473,0.07427767387933588,Unchanged
ENSMUST00000155611.7,ENSMUSG00000003166,Dgcr2,Dgcr2-006,1.6337290387004824,0.4725836184073504,0.060211002153456566,0.10509307498086673,Unchanged
ENSMUST00000090746.2,ENSMUSG00000027875,Hmgcs2,Hmgcs2-001,1.3772204794233998,0.3128860363852973,0.060211002153456566,0.07443792967763015,Unchanged
ENSMUST00000029865.3,ENSMUSG00000028211,Trp53inp1,Trp53inp1-001,1.426527644850052,0.36063638587180163,0.060211002153456566,0.08652069123288485,Unchanged
ENSMUST00000105290.8,ENSMUSG00000005897,Nr2c1,Nr2c1-001,0.8918922221262225,-0.11859365048285224,0.060211002153456566,0.49036005137502114,Unchanged
ENSMUST00000155798.1,ENSMUSG00000058076,Sdhc,Sdhc-003,2.4658706917489974,1.1132120514921555,0.06022822486628123,0.07446815639363155,Unchanged
ENSMUST00000187504.6,ENSMUSG00000096740,Lbhd1,Lbhd1-001,1.293343249318242,0.218362179252168,0.060297947211173285,0.31612767129464664,Unchanged
ENSMUST00000023086.14,ENSMUSG00000022452,Smdt1,Smdt1-001,1.153839185160969,0.1710305290529805,0.060303517739349125,0.14980215790303078,Unchanged
ENSMUST00000055316.9,ENSMUSG00000078931,Pdf,Pdf-002,1.260020580294195,0.21835959915269276,0.06034069689586598,0.1110607760973584,Unchanged
ENSMUST00000020999.6,ENSMUSG00000020668,Kif3c,Kif3c-201,1.2451303624567598,0.25030643581043555,0.060359073379748725,0.07466531455314775,Unchanged
ENSMUST00000124317.1,ENSMUSG00000063870,Chd4,Chd4-008,1.3855463639518244,0.4589769319478782,0.06036445315863639,0.07469639108960338,Unchanged
